dataset,model,feature,importance
raeisi,random_forest,wpli_delta_F3_F8,0.0009048440153697099
raeisi,svm,wpli_delta_F3_F8,0.0
raeisi,random_forest,wpli_theta_F3_F8,0.0022545994151750336
raeisi,svm,wpli_theta_F3_F8,0.0
raeisi,random_forest,wpli_alpha_F3_F8,0.01992052771884037
raeisi,svm,wpli_alpha_F3_F8,0.0
raeisi,random_forest,wpli_beta_F3_F8,0.006758794540548685
raeisi,svm,wpli_beta_F3_F8,0.0
raeisi,random_forest,wpli_gamma_F3_F8,0.0005714286470751694
raeisi,svm,wpli_gamma_F3_F8,0.0
raeisi,random_forest,wpli_delta_F4_F8,0.0011764461554196332
raeisi,svm,wpli_delta_F4_F8,0.0
raeisi,random_forest,wpli_theta_F4_F8,0.002204213751858365
raeisi,svm,wpli_theta_F4_F8,0.0
raeisi,random_forest,wpli_alpha_F4_F8,3.6721646784324736e-17
raeisi,svm,wpli_alpha_F4_F8,0.0
raeisi,random_forest,wpli_beta_F4_F8,0.0
raeisi,svm,wpli_beta_F4_F8,0.0
raeisi,random_forest,wpli_gamma_F4_F8,0.0
raeisi,svm,wpli_gamma_F4_F8,0.0
raeisi,random_forest,wpli_delta_F7_F8,0.0021834734338080954
raeisi,svm,wpli_delta_F7_F8,0.0
raeisi,random_forest,wpli_theta_F7_F8,0.004400999397696278
raeisi,svm,wpli_theta_F7_F8,0.0
raeisi,random_forest,wpli_alpha_F7_F8,0.004365305691988871
raeisi,svm,wpli_alpha_F7_F8,0.0
raeisi,random_forest,wpli_beta_F7_F8,0.0005203713296824911
raeisi,svm,wpli_beta_F7_F8,0.0
raeisi,random_forest,wpli_gamma_F7_F8,0.0
raeisi,svm,wpli_gamma_F7_F8,0.0
raeisi,random_forest,wpli_delta_C3_Fp1,0.0009539890855449147
raeisi,svm,wpli_delta_C3_Fp1,0.0
raeisi,random_forest,wpli_theta_C3_Fp1,0.0005588549785996793
raeisi,svm,wpli_theta_C3_Fp1,0.0
raeisi,random_forest,wpli_alpha_C3_Fp1,0.001612714131167362
raeisi,svm,wpli_alpha_C3_Fp1,0.0
raeisi,random_forest,wpli_beta_C3_Fp1,0.0
raeisi,svm,wpli_beta_C3_Fp1,0.0
raeisi,random_forest,wpli_gamma_C3_Fp1,0.001099287902882908
raeisi,svm,wpli_gamma_C3_Fp1,0.0
raeisi,random_forest,wpli_delta_C4_Fp1,0.0009239862241526669
raeisi,svm,wpli_delta_C4_Fp1,0.0
raeisi,random_forest,wpli_theta_C4_Fp1,5.107590810540199e-17
raeisi,svm,wpli_theta_C4_Fp1,0.0
raeisi,random_forest,wpli_alpha_C4_Fp1,0.0
raeisi,svm,wpli_alpha_C4_Fp1,0.0
raeisi,random_forest,wpli_beta_C4_Fp1,0.0009880299925403178
raeisi,svm,wpli_beta_C4_Fp1,0.0
raeisi,random_forest,wpli_gamma_C4_Fp1,0.0
raeisi,svm,wpli_gamma_C4_Fp1,0.0
raeisi,random_forest,wpli_delta_F3_Fp1,0.0022665081232612454
raeisi,svm,wpli_delta_F3_Fp1,0.0
raeisi,random_forest,wpli_theta_F3_Fp1,0.004365523641129468
raeisi,svm,wpli_theta_F3_Fp1,0.0
raeisi,random_forest,wpli_alpha_F3_Fp1,0.00856679498730432
raeisi,svm,wpli_alpha_F3_Fp1,0.0
raeisi,random_forest,wpli_beta_F3_Fp1,0.001039965296812366
raeisi,svm,wpli_beta_F3_Fp1,0.0
raeisi,random_forest,wpli_gamma_F3_Fp1,0.0005192559488119875
raeisi,svm,wpli_gamma_F3_Fp1,0.0
raeisi,random_forest,wpli_delta_F4_Fp1,0.000545285217039081
raeisi,svm,wpli_delta_F4_Fp1,0.0
raeisi,random_forest,wpli_theta_F4_Fp1,0.0
raeisi,svm,wpli_theta_F4_Fp1,0.0
raeisi,random_forest,wpli_alpha_F4_Fp1,0.018192826037463274
raeisi,svm,wpli_alpha_F4_Fp1,0.0
raeisi,random_forest,wpli_beta_F4_Fp1,0.0007756217261465612
raeisi,svm,wpli_beta_F4_Fp1,0.0
raeisi,random_forest,wpli_gamma_F4_Fp1,0.0005045473186472017
raeisi,svm,wpli_gamma_F4_Fp1,0.0
raeisi,random_forest,wpli_delta_F7_Fp1,0.0009883774558032737
raeisi,svm,wpli_delta_F7_Fp1,0.0
raeisi,random_forest,wpli_theta_F7_Fp1,0.0
raeisi,svm,wpli_theta_F7_Fp1,0.0
raeisi,random_forest,wpli_alpha_F7_Fp1,0.0009793388764199743
raeisi,svm,wpli_alpha_F7_Fp1,0.0
raeisi,random_forest,wpli_beta_F7_Fp1,0.009891734762515763
raeisi,svm,wpli_beta_F7_Fp1,0.0
raeisi,random_forest,wpli_gamma_F7_Fp1,0.0010019131450714563
raeisi,svm,wpli_gamma_F7_Fp1,0.0
raeisi,random_forest,wpli_delta_F8_Fp1,0.0008612299605619427
raeisi,svm,wpli_delta_F8_Fp1,0.0
raeisi,random_forest,wpli_theta_F8_Fp1,0.0
raeisi,svm,wpli_theta_F8_Fp1,0.0
raeisi,random_forest,wpli_alpha_F8_Fp1,0.0047362829686589504
raeisi,svm,wpli_alpha_F8_Fp1,0.0
raeisi,random_forest,wpli_beta_F8_Fp1,0.0028742722494789034
raeisi,svm,wpli_beta_F8_Fp1,0.0
raeisi,random_forest,wpli_gamma_F8_Fp1,0.0
raeisi,svm,wpli_gamma_F8_Fp1,0.0
raeisi,random_forest,wpli_delta_C3_Fp2,7.595865540621749e-18
raeisi,svm,wpli_delta_C3_Fp2,0.0
raeisi,random_forest,wpli_theta_C3_Fp2,0.0011324883481055653
raeisi,svm,wpli_theta_C3_Fp2,0.0
raeisi,random_forest,wpli_alpha_C3_Fp2,0.0007818925109348279
raeisi,svm,wpli_alpha_C3_Fp2,0.0
raeisi,random_forest,wpli_beta_C3_Fp2,0.0004029944462371851
raeisi,svm,wpli_beta_C3_Fp2,0.0
raeisi,random_forest,wpli_gamma_C3_Fp2,0.000625972559351511
raeisi,svm,wpli_gamma_C3_Fp2,0.0
raeisi,random_forest,wpli_delta_C4_Fp2,0.0017766912281210639
raeisi,svm,wpli_delta_C4_Fp2,0.0
raeisi,random_forest,wpli_theta_C4_Fp2,0.0008927486641181894
raeisi,svm,wpli_theta_C4_Fp2,0.0
raeisi,random_forest,wpli_alpha_C4_Fp2,0.0027180691377165717
raeisi,svm,wpli_alpha_C4_Fp2,0.0
raeisi,random_forest,wpli_beta_C4_Fp2,0.0
raeisi,svm,wpli_beta_C4_Fp2,0.0
raeisi,random_forest,wpli_gamma_C4_Fp2,0.0031238884504605556
raeisi,svm,wpli_gamma_C4_Fp2,0.0
raeisi,random_forest,wpli_delta_F3_Fp2,0.0016724232295301322
raeisi,svm,wpli_delta_F3_Fp2,0.0
raeisi,random_forest,wpli_theta_F3_Fp2,0.0017936185842340369
raeisi,svm,wpli_theta_F3_Fp2,0.0
raeisi,random_forest,wpli_alpha_F3_Fp2,0.008005763485643596
raeisi,svm,wpli_alpha_F3_Fp2,0.0
raeisi,random_forest,wpli_beta_F3_Fp2,0.0
raeisi,svm,wpli_beta_F3_Fp2,0.0
raeisi,random_forest,wpli_gamma_F3_Fp2,0.0
raeisi,svm,wpli_gamma_F3_Fp2,0.0
raeisi,random_forest,wpli_delta_F4_Fp2,0.0013306968104288383
raeisi,svm,wpli_delta_F4_Fp2,0.0
raeisi,random_forest,wpli_theta_F4_Fp2,0.001219010888309008
raeisi,svm,wpli_theta_F4_Fp2,0.0
raeisi,random_forest,wpli_alpha_F4_Fp2,0.0023327263834010885
raeisi,svm,wpli_alpha_F4_Fp2,0.0
raeisi,random_forest,wpli_beta_F4_Fp2,0.0
raeisi,svm,wpli_beta_F4_Fp2,0.0
raeisi,random_forest,wpli_gamma_F4_Fp2,0.0016661959126310227
raeisi,svm,wpli_gamma_F4_Fp2,0.0
raeisi,random_forest,wpli_delta_F7_Fp2,0.013207994282965554
raeisi,svm,wpli_delta_F7_Fp2,0.0
raeisi,random_forest,wpli_theta_F7_Fp2,0.0009489115255282836
raeisi,svm,wpli_theta_F7_Fp2,0.0
raeisi,random_forest,wpli_alpha_F7_Fp2,0.0005090778396682135
raeisi,svm,wpli_alpha_F7_Fp2,0.0
raeisi,random_forest,wpli_beta_F7_Fp2,0.0009959290703926197
raeisi,svm,wpli_beta_F7_Fp2,0.0
raeisi,random_forest,wpli_gamma_F7_Fp2,1.2102972297693821e-17
raeisi,svm,wpli_gamma_F7_Fp2,0.0
raeisi,random_forest,wpli_delta_F8_Fp2,4.0908355551161734e-17
raeisi,svm,wpli_delta_F8_Fp2,0.0
raeisi,random_forest,wpli_theta_F8_Fp2,0.00135258372174915
raeisi,svm,wpli_theta_F8_Fp2,0.0
raeisi,random_forest,wpli_alpha_F8_Fp2,0.0062768960190300975
raeisi,svm,wpli_alpha_F8_Fp2,0.0
raeisi,random_forest,wpli_beta_F8_Fp2,2.397293907375433e-17
raeisi,svm,wpli_beta_F8_Fp2,0.0
raeisi,random_forest,wpli_gamma_F8_Fp2,0.000752837139088606
raeisi,svm,wpli_gamma_F8_Fp2,0.0
raeisi,random_forest,wpli_delta_Fp1_Fp2,0.0010406025304551282
raeisi,svm,wpli_delta_Fp1_Fp2,0.0
raeisi,random_forest,wpli_theta_Fp1_Fp2,0.0
raeisi,svm,wpli_theta_Fp1_Fp2,0.0
raeisi,random_forest,wpli_alpha_Fp1_Fp2,0.004440069845949295
raeisi,svm,wpli_alpha_Fp1_Fp2,0.0
raeisi,random_forest,wpli_beta_Fp1_Fp2,0.0009579380067596785
raeisi,svm,wpli_beta_Fp1_Fp2,0.0
raeisi,random_forest,wpli_gamma_Fp1_Fp2,0.0
raeisi,svm,wpli_gamma_Fp1_Fp2,0.0
raeisi,random_forest,wpli_delta_C3_Fz,0.005129828017293629
raeisi,svm,wpli_delta_C3_Fz,0.0
raeisi,random_forest,wpli_theta_C3_Fz,0.0030012407619646763
raeisi,svm,wpli_theta_C3_Fz,0.0
raeisi,random_forest,wpli_alpha_C3_Fz,0.009132857864492696
raeisi,svm,wpli_alpha_C3_Fz,0.0
raeisi,random_forest,wpli_beta_C3_Fz,0.0
raeisi,svm,wpli_beta_C3_Fz,0.0
raeisi,random_forest,wpli_gamma_C3_Fz,0.0009386333302652033
raeisi,svm,wpli_gamma_C3_Fz,0.0
raeisi,random_forest,wpli_delta_C4_Fz,0.0014690249953893198
raeisi,svm,wpli_delta_C4_Fz,0.0
raeisi,random_forest,wpli_theta_C4_Fz,0.0007984653831526075
raeisi,svm,wpli_theta_C4_Fz,0.0
raeisi,random_forest,wpli_alpha_C4_Fz,0.02858200876328108
raeisi,svm,wpli_alpha_C4_Fz,0.0
raeisi,random_forest,wpli_beta_C4_Fz,0.0005435284697834253
raeisi,svm,wpli_beta_C4_Fz,0.0
raeisi,random_forest,wpli_gamma_C4_Fz,5.589480270977077e-17
raeisi,svm,wpli_gamma_C4_Fz,0.0
raeisi,random_forest,wpli_delta_F3_Fz,0.003777899822611419
raeisi,svm,wpli_delta_F3_Fz,0.0
raeisi,random_forest,wpli_theta_F3_Fz,0.0014955222430307403
raeisi,svm,wpli_theta_F3_Fz,0.0
raeisi,random_forest,wpli_alpha_F3_Fz,0.005131022703539659
raeisi,svm,wpli_alpha_F3_Fz,0.0
raeisi,random_forest,wpli_beta_F3_Fz,0.0005366896724129049
raeisi,svm,wpli_beta_F3_Fz,0.0
raeisi,random_forest,wpli_gamma_F3_Fz,0.0
raeisi,svm,wpli_gamma_F3_Fz,0.0
raeisi,random_forest,wpli_delta_F4_Fz,0.0028007471092737824
raeisi,svm,wpli_delta_F4_Fz,0.0
raeisi,random_forest,wpli_theta_F4_Fz,0.000755684282228118
raeisi,svm,wpli_theta_F4_Fz,0.0
raeisi,random_forest,wpli_alpha_F4_Fz,0.0007033671428740311
raeisi,svm,wpli_alpha_F4_Fz,0.0
raeisi,random_forest,wpli_beta_F4_Fz,0.001815670746598612
raeisi,svm,wpli_beta_F4_Fz,0.0
raeisi,random_forest,wpli_gamma_F4_Fz,0.0022352540417600723
raeisi,svm,wpli_gamma_F4_Fz,0.0
raeisi,random_forest,wpli_delta_F7_Fz,0.0005467939577949006
raeisi,svm,wpli_delta_F7_Fz,0.0
raeisi,random_forest,wpli_theta_F7_Fz,0.0025060474452389013
raeisi,svm,wpli_theta_F7_Fz,0.0
raeisi,random_forest,wpli_alpha_F7_Fz,0.008526129447642822
raeisi,svm,wpli_alpha_F7_Fz,0.0
raeisi,random_forest,wpli_beta_F7_Fz,0.0005867470596189174
raeisi,svm,wpli_beta_F7_Fz,0.0
raeisi,random_forest,wpli_gamma_F7_Fz,3.763279953557987e-17
raeisi,svm,wpli_gamma_F7_Fz,0.0
raeisi,random_forest,wpli_delta_F8_Fz,0.001117550726210022
raeisi,svm,wpli_delta_F8_Fz,0.0
raeisi,random_forest,wpli_theta_F8_Fz,0.0023238570629170448
raeisi,svm,wpli_theta_F8_Fz,0.0
raeisi,random_forest,wpli_alpha_F8_Fz,0.006689818888853537
raeisi,svm,wpli_alpha_F8_Fz,0.0
raeisi,random_forest,wpli_beta_F8_Fz,0.0017108497540960512
raeisi,svm,wpli_beta_F8_Fz,0.0
raeisi,random_forest,wpli_gamma_F8_Fz,0.001938228444224723
raeisi,svm,wpli_gamma_F8_Fz,0.0
raeisi,random_forest,wpli_delta_Fp1_Fz,0.0007305767148488468
raeisi,svm,wpli_delta_Fp1_Fz,0.0
raeisi,random_forest,wpli_theta_Fp1_Fz,0.0008894469073953185
raeisi,svm,wpli_theta_Fp1_Fz,0.0
raeisi,random_forest,wpli_alpha_Fp1_Fz,0.022692202301479624
raeisi,svm,wpli_alpha_Fp1_Fz,0.0
raeisi,random_forest,wpli_beta_Fp1_Fz,0.0009017418835008777
raeisi,svm,wpli_beta_Fp1_Fz,0.0
raeisi,random_forest,wpli_gamma_Fp1_Fz,2.1037278371833445e-17
raeisi,svm,wpli_gamma_Fp1_Fz,0.0
raeisi,random_forest,wpli_delta_Fp2_Fz,0.003525028883342891
raeisi,svm,wpli_delta_Fp2_Fz,0.0
raeisi,random_forest,wpli_theta_Fp2_Fz,0.0007015043487685524
raeisi,svm,wpli_theta_Fp2_Fz,0.0
raeisi,random_forest,wpli_alpha_Fp2_Fz,0.0024678527101787214
raeisi,svm,wpli_alpha_Fp2_Fz,0.0
raeisi,random_forest,wpli_beta_Fp2_Fz,0.00445786653527035
raeisi,svm,wpli_beta_Fp2_Fz,0.0
raeisi,random_forest,wpli_gamma_Fp2_Fz,0.0005864447958661797
raeisi,svm,wpli_gamma_Fp2_Fz,0.0
raeisi,random_forest,wpli_delta_C3_P7,0.0008009033358476977
raeisi,svm,wpli_delta_C3_P7,0.0
raeisi,random_forest,wpli_theta_C3_P7,0.00631737858570397
raeisi,svm,wpli_theta_C3_P7,0.0
raeisi,random_forest,wpli_alpha_C3_P7,0.010813216246865718
raeisi,svm,wpli_alpha_C3_P7,0.0
raeisi,random_forest,wpli_beta_C3_P7,0.0017817460871584778
raeisi,svm,wpli_beta_C3_P7,0.0
raeisi,random_forest,wpli_gamma_C3_P7,0.0
raeisi,svm,wpli_gamma_C3_P7,0.0
raeisi,random_forest,wpli_delta_C4_P7,0.0
raeisi,svm,wpli_delta_C4_P7,0.0
raeisi,random_forest,wpli_theta_C4_P7,0.008419391452662543
raeisi,svm,wpli_theta_C4_P7,0.0
raeisi,random_forest,wpli_alpha_C4_P7,0.00021537285096200718
raeisi,svm,wpli_alpha_C4_P7,0.0
raeisi,random_forest,wpli_beta_C4_P7,0.002253850422064239
raeisi,svm,wpli_beta_C4_P7,0.0
raeisi,random_forest,wpli_gamma_C4_P7,0.0
raeisi,svm,wpli_gamma_C4_P7,0.0
raeisi,random_forest,wpli_delta_F3_P7,0.0
raeisi,svm,wpli_delta_F3_P7,0.0
raeisi,random_forest,wpli_theta_F3_P7,0.0068053465613399115
raeisi,svm,wpli_theta_F3_P7,0.0
raeisi,random_forest,wpli_alpha_F3_P7,0.0
raeisi,svm,wpli_alpha_F3_P7,0.0
raeisi,random_forest,wpli_beta_F3_P7,0.007664622715862799
raeisi,svm,wpli_beta_F3_P7,0.0
raeisi,random_forest,wpli_gamma_F3_P7,0.0
raeisi,svm,wpli_gamma_F3_P7,0.0
raeisi,random_forest,wpli_delta_F4_P7,0.005697393497817076
raeisi,svm,wpli_delta_F4_P7,0.0
raeisi,random_forest,wpli_theta_F4_P7,0.007434115416633736
raeisi,svm,wpli_theta_F4_P7,0.0
raeisi,random_forest,wpli_alpha_F4_P7,0.0005029630302116402
raeisi,svm,wpli_alpha_F4_P7,0.0
raeisi,random_forest,wpli_beta_F4_P7,0.016670775015935984
raeisi,svm,wpli_beta_F4_P7,0.0
raeisi,random_forest,wpli_gamma_F4_P7,0.0007179752247250819
raeisi,svm,wpli_gamma_F4_P7,0.0
raeisi,random_forest,wpli_delta_F7_P7,3.5896005714503924e-17
raeisi,svm,wpli_delta_F7_P7,0.0
raeisi,random_forest,wpli_theta_F7_P7,0.0020721886660113285
raeisi,svm,wpli_theta_F7_P7,0.0
raeisi,random_forest,wpli_alpha_F7_P7,0.0055589284909890934
raeisi,svm,wpli_alpha_F7_P7,0.0
raeisi,random_forest,wpli_beta_F7_P7,0.0020902413312843026
raeisi,svm,wpli_beta_F7_P7,0.0
raeisi,random_forest,wpli_gamma_F7_P7,0.001162579207217834
raeisi,svm,wpli_gamma_F7_P7,0.0
raeisi,random_forest,wpli_delta_F8_P7,0.001165949189411677
raeisi,svm,wpli_delta_F8_P7,0.0
raeisi,random_forest,wpli_theta_F8_P7,0.012471241793171068
raeisi,svm,wpli_theta_F8_P7,0.0
raeisi,random_forest,wpli_alpha_F8_P7,0.0011207211713795693
raeisi,svm,wpli_alpha_F8_P7,0.0
raeisi,random_forest,wpli_beta_F8_P7,0.0
raeisi,svm,wpli_beta_F8_P7,0.0
raeisi,random_forest,wpli_gamma_F8_P7,0.002599647906395497
raeisi,svm,wpli_gamma_F8_P7,0.0
raeisi,random_forest,wpli_delta_Fp1_P7,5.321939180205572e-18
raeisi,svm,wpli_delta_Fp1_P7,0.0
raeisi,random_forest,wpli_theta_Fp1_P7,0.0005424225050463579
raeisi,svm,wpli_theta_Fp1_P7,0.0
raeisi,random_forest,wpli_alpha_Fp1_P7,0.0012691903036017474
raeisi,svm,wpli_alpha_Fp1_P7,0.0
raeisi,random_forest,wpli_beta_Fp1_P7,0.001627489243823942
raeisi,svm,wpli_beta_Fp1_P7,0.0
raeisi,random_forest,wpli_gamma_Fp1_P7,0.0009911693854654392
raeisi,svm,wpli_gamma_Fp1_P7,0.0
raeisi,random_forest,wpli_delta_Fp2_P7,0.0018983612191043097
raeisi,svm,wpli_delta_Fp2_P7,0.0
raeisi,random_forest,wpli_theta_Fp2_P7,3.019447728678051e-17
raeisi,svm,wpli_theta_Fp2_P7,0.0
raeisi,random_forest,wpli_alpha_Fp2_P7,0.01677525481256481
raeisi,svm,wpli_alpha_Fp2_P7,0.0
raeisi,random_forest,wpli_beta_Fp2_P7,0.0005885547209350241
raeisi,svm,wpli_beta_Fp2_P7,0.0
raeisi,random_forest,wpli_gamma_Fp2_P7,0.0
raeisi,svm,wpli_gamma_Fp2_P7,0.0
raeisi,random_forest,wpli_delta_Fz_P7,0.003558404037377574
raeisi,svm,wpli_delta_Fz_P7,0.0
raeisi,random_forest,wpli_theta_Fz_P7,0.017014990451776405
raeisi,svm,wpli_theta_Fz_P7,0.0
raeisi,random_forest,wpli_alpha_Fz_P7,0.0014200170567023021
raeisi,svm,wpli_alpha_Fz_P7,0.0
raeisi,random_forest,wpli_beta_Fz_P7,0.001185737106888854
raeisi,svm,wpli_beta_Fz_P7,0.0
raeisi,random_forest,wpli_gamma_Fz_P7,0.007492580770091668
raeisi,svm,wpli_gamma_Fz_P7,0.0
raeisi,random_forest,wpli_delta_C3_P8,0.0020912284045995783
raeisi,svm,wpli_delta_C3_P8,0.0
raeisi,random_forest,wpli_theta_C3_P8,0.0012981116403690761
raeisi,svm,wpli_theta_C3_P8,0.0
raeisi,random_forest,wpli_alpha_C3_P8,0.0009214271118944435
raeisi,svm,wpli_alpha_C3_P8,0.0
raeisi,random_forest,wpli_beta_C3_P8,0.0013014032443334714
raeisi,svm,wpli_beta_C3_P8,0.0
raeisi,random_forest,wpli_gamma_C3_P8,0.0
raeisi,svm,wpli_gamma_C3_P8,0.0
raeisi,random_forest,wpli_delta_C4_P8,0.004339403778434909
raeisi,svm,wpli_delta_C4_P8,0.0
raeisi,random_forest,wpli_theta_C4_P8,0.0
raeisi,svm,wpli_theta_C4_P8,0.0
raeisi,random_forest,wpli_alpha_C4_P8,7.935538600134e-17
raeisi,svm,wpli_alpha_C4_P8,0.0
raeisi,random_forest,wpli_beta_C4_P8,0.001277186690631528
raeisi,svm,wpli_beta_C4_P8,0.0
raeisi,random_forest,wpli_gamma_C4_P8,2.985223820268359e-17
raeisi,svm,wpli_gamma_C4_P8,0.0
raeisi,random_forest,wpli_delta_F3_P8,0.00018388516337339032
raeisi,svm,wpli_delta_F3_P8,0.0
raeisi,random_forest,wpli_theta_F3_P8,0.00029063575048542155
raeisi,svm,wpli_theta_F3_P8,0.0
raeisi,random_forest,wpli_alpha_F3_P8,0.0007740971270449017
raeisi,svm,wpli_alpha_F3_P8,0.0
raeisi,random_forest,wpli_beta_F3_P8,0.002375249738180344
raeisi,svm,wpli_beta_F3_P8,0.0
raeisi,random_forest,wpli_gamma_F3_P8,0.0003909043590898057
raeisi,svm,wpli_gamma_F3_P8,0.0
raeisi,random_forest,wpli_delta_F4_P8,0.00307945201995948
raeisi,svm,wpli_delta_F4_P8,0.0
raeisi,random_forest,wpli_theta_F4_P8,0.016454847122843584
raeisi,svm,wpli_theta_F4_P8,0.0
raeisi,random_forest,wpli_alpha_F4_P8,0.0011348193988666739
raeisi,svm,wpli_alpha_F4_P8,0.0
raeisi,random_forest,wpli_beta_F4_P8,0.0008169729796944459
raeisi,svm,wpli_beta_F4_P8,0.0
raeisi,random_forest,wpli_gamma_F4_P8,0.002004624534970983
raeisi,svm,wpli_gamma_F4_P8,0.0
raeisi,random_forest,wpli_delta_F7_P8,0.0014655699572170835
raeisi,svm,wpli_delta_F7_P8,0.0
raeisi,random_forest,wpli_theta_F7_P8,0.000618709343045827
raeisi,svm,wpli_theta_F7_P8,0.0
raeisi,random_forest,wpli_alpha_F7_P8,0.0
raeisi,svm,wpli_alpha_F7_P8,0.0
raeisi,random_forest,wpli_beta_F7_P8,0.0
raeisi,svm,wpli_beta_F7_P8,0.0
raeisi,random_forest,wpli_gamma_F7_P8,0.001822220184055173
raeisi,svm,wpli_gamma_F7_P8,0.0
raeisi,random_forest,wpli_delta_F8_P8,0.0024831595040546387
raeisi,svm,wpli_delta_F8_P8,0.0
raeisi,random_forest,wpli_theta_F8_P8,0.004369528870391438
raeisi,svm,wpli_theta_F8_P8,0.0
raeisi,random_forest,wpli_alpha_F8_P8,0.0019072976316099944
raeisi,svm,wpli_alpha_F8_P8,0.0
raeisi,random_forest,wpli_beta_F8_P8,0.0009049613415938115
raeisi,svm,wpli_beta_F8_P8,0.0
raeisi,random_forest,wpli_gamma_F8_P8,0.0
raeisi,svm,wpli_gamma_F8_P8,0.0
raeisi,random_forest,wpli_delta_Fp1_P8,0.0030485985404350335
raeisi,svm,wpli_delta_Fp1_P8,0.0
raeisi,random_forest,wpli_theta_Fp1_P8,0.004036136028370756
raeisi,svm,wpli_theta_Fp1_P8,0.0
raeisi,random_forest,wpli_alpha_Fp1_P8,0.00036122703151377335
raeisi,svm,wpli_alpha_Fp1_P8,0.0
raeisi,random_forest,wpli_beta_Fp1_P8,0.005351430535716413
raeisi,svm,wpli_beta_Fp1_P8,0.0
raeisi,random_forest,wpli_gamma_Fp1_P8,0.0
raeisi,svm,wpli_gamma_Fp1_P8,0.0
raeisi,random_forest,wpli_delta_Fp2_P8,0.0002488536966847537
raeisi,svm,wpli_delta_Fp2_P8,0.0
raeisi,random_forest,wpli_theta_Fp2_P8,0.0015521916500445153
raeisi,svm,wpli_theta_Fp2_P8,0.0
raeisi,random_forest,wpli_alpha_Fp2_P8,0.0025599097097109853
raeisi,svm,wpli_alpha_Fp2_P8,0.0
raeisi,random_forest,wpli_beta_Fp2_P8,0.004541115404708542
raeisi,svm,wpli_beta_Fp2_P8,0.0
raeisi,random_forest,wpli_gamma_Fp2_P8,3.8960745895356996e-17
raeisi,svm,wpli_gamma_Fp2_P8,0.0
raeisi,random_forest,wpli_delta_Fz_P8,0.0
raeisi,svm,wpli_delta_Fz_P8,0.0
raeisi,random_forest,wpli_theta_Fz_P8,2.4187855564526002e-17
raeisi,svm,wpli_theta_Fz_P8,0.0
raeisi,random_forest,wpli_alpha_Fz_P8,0.003796093415118284
raeisi,svm,wpli_alpha_Fz_P8,0.0
raeisi,random_forest,wpli_beta_Fz_P8,0.002830595168404089
raeisi,svm,wpli_beta_Fz_P8,0.0
raeisi,random_forest,wpli_gamma_Fz_P8,0.0029627377153132782
raeisi,svm,wpli_gamma_Fz_P8,0.0
raeisi,random_forest,wpli_delta_P7_P8,0.000852455794428855
raeisi,svm,wpli_delta_P7_P8,0.0
raeisi,random_forest,wpli_theta_P7_P8,0.004943036929911088
raeisi,svm,wpli_theta_P7_P8,0.0
raeisi,random_forest,wpli_alpha_P7_P8,0.0005297072936969344
raeisi,svm,wpli_alpha_P7_P8,0.0
raeisi,random_forest,wpli_beta_P7_P8,0.003326446886642549
raeisi,svm,wpli_beta_P7_P8,0.0
raeisi,random_forest,wpli_gamma_P7_P8,1.6039962262963006e-17
raeisi,svm,wpli_gamma_P7_P8,0.0
raeisi,random_forest,wpli_delta_C3_T7,0.0
raeisi,svm,wpli_delta_C3_T7,0.0
raeisi,random_forest,wpli_theta_C3_T7,0.0
raeisi,svm,wpli_theta_C3_T7,0.0
raeisi,random_forest,wpli_alpha_C3_T7,0.006839310179169684
raeisi,svm,wpli_alpha_C3_T7,0.0
raeisi,random_forest,wpli_beta_C3_T7,0.00813490068639235
raeisi,svm,wpli_beta_C3_T7,0.0
raeisi,random_forest,wpli_gamma_C3_T7,0.0010159848921565675
raeisi,svm,wpli_gamma_C3_T7,0.0
raeisi,random_forest,wpli_delta_C4_T7,7.292135517031861e-05
raeisi,svm,wpli_delta_C4_T7,0.0
raeisi,random_forest,wpli_theta_C4_T7,0.004556874936103379
raeisi,svm,wpli_theta_C4_T7,0.0
raeisi,random_forest,wpli_alpha_C4_T7,0.0043005954132100815
raeisi,svm,wpli_alpha_C4_T7,0.0
raeisi,random_forest,wpli_beta_C4_T7,4.826224871379365e-17
raeisi,svm,wpli_beta_C4_T7,0.0
raeisi,random_forest,wpli_gamma_C4_T7,0.000960782385704708
raeisi,svm,wpli_gamma_C4_T7,0.0
raeisi,random_forest,wpli_delta_F3_T7,0.0015410608315175544
raeisi,svm,wpli_delta_F3_T7,0.0
raeisi,random_forest,wpli_theta_F3_T7,0.0015681233304943045
raeisi,svm,wpli_theta_F3_T7,0.0
raeisi,random_forest,wpli_alpha_F3_T7,0.007681491673886578
raeisi,svm,wpli_alpha_F3_T7,0.0
raeisi,random_forest,wpli_beta_F3_T7,0.01980049383514344
raeisi,svm,wpli_beta_F3_T7,0.0
raeisi,random_forest,wpli_gamma_F3_T7,0.0007922514152859543
raeisi,svm,wpli_gamma_F3_T7,0.0
raeisi,random_forest,wpli_delta_F4_T7,0.00022439226647361646
raeisi,svm,wpli_delta_F4_T7,0.0
raeisi,random_forest,wpli_theta_F4_T7,0.0021385399626608847
raeisi,svm,wpli_theta_F4_T7,0.0
raeisi,random_forest,wpli_alpha_F4_T7,0.0075250273792376995
raeisi,svm,wpli_alpha_F4_T7,0.0
raeisi,random_forest,wpli_beta_F4_T7,0.01295140724691051
